pitcher,pitch_type,pitches,avg_velocity,avg_release_extension,avg_pfx_x,avg_pfx_z,swings,whiffs,out_of_zone_pitches,chases,batted_balls,hard_hits,avg_run_value,whiff_rate,chase_rate,hard_hit_rate
663969,SI,14,95.37142857142858,6.278571428571429,-1.4028571428571428,0.5528571428571428,7,1,7,4,6,3,-0.06692857142857143,0.14285714285714285,0.5714285714285714,0.5
696270,FC,14,90.34285714285714,6.171428571428572,0.3092857142857143,0.5835714285714285,8,2,5,1,6,0,-0.074,0.25,0.2,0.0
686563,FC,14,89.17142857142858,6.078571428571428,0.02,0.8907142857142858,7,1,6,1,6,3,-0.0972857142857143,0.14285714285714285,0.16666666666666666,0.5
681190,CU,14,81.39285714285714,5.928571428571429,1.0507142857142857,-0.59,8,0,3,0,8,1,-0.11514285714285714,0.0,0.0,0.125
518876,FC,14,90.85714285714286,6.035714285714286,-0.36642857142857144,1.0707142857142857,8,3,4,1,5,1,-0.13207142857142856,0.375,0.25,0.2
701542,ST,14,82.66428571428571,6.5,1.8664285714285713,-0.15928571428571428,6,2,7,2,4,2,-0.14664285714285713,0.3333333333333333,0.2857142857142857,0.5
678020,FS,13,91.21538461538461,6.915384615384616,-0.9123076923076924,0.2907692307692308,10,2,6,5,8,0,0.139,0.2,0.8333333333333334,0.0
642585,SI,13,97.56153846153846,6.576923076923077,-0.4230769230769231,1.753076923076923,7,2,3,0,5,0,0.10776923076923077,0.2857142857142857,0.0,0.0
656546,FF,13,97.52307692307691,6.56923076923077,-0.8992307692307692,1.4807692307692308,10,3,4,1,6,0,0.09161538461538463,0.3,0.25,0.0
662253,SL,13,87.56923076923077,6.800000000000001,0.4030769230769231,-0.08692307692307694,6,4,8,4,2,1,0.06892307692307692,0.6666666666666666,0.5,0.5
642232,ST,13,72.38461538461539,6.076923076923077,-0.9930769230769231,0.6615384615384615,5,2,8,2,3,0,0.05884615384615385,0.4,0.25,0.0
657746,SI,13,93.56153846153846,6.769230769230769,-1.2338461538461538,0.7446153846153846,11,4,3,2,6,0,0.05761538461538462,0.36363636363636365,0.6666666666666666,0.0
621381,SL,13,83.15384615384616,6.161538461538461,-0.5238461538461539,0.3946153846153846,9,2,6,3,5,1,0.05361538461538461,0.2222222222222222,0.5,0.2
673513,FF,13,91.89230769230768,5.915384615384616,0.18615384615384614,1.6238461538461537,8,0,6,3,8,3,0.045461538461538456,0.0,0.5,0.375
681982,FF,13,92.42307692307692,6.453846153846154,-1.2261538461538461,1.01,5,2,6,2,2,0,0.043846153846153854,0.4,0.3333333333333333,0.0
669438,SI,13,92.56923076923077,6.1461538461538465,-1.2269230769230768,0.6807692307692308,5,0,5,0,5,0,0.04169230769230769,0.0,0.0,0.0
593974,SI,13,94.80000000000001,5.576923076923077,1.283076923076923,0.8176923076923076,6,2,6,2,4,1,0.04038461538461539,0.3333333333333333,0.3333333333333333,0.25
641329,SL,13,88.80000000000001,6.376923076923077,0.6030769230769231,0.5361538461538461,6,0,5,1,6,2,0.03915384615384614,0.0,0.2,0.3333333333333333
656945,SL,13,88.73076923076923,6.315384615384615,-0.5861538461538461,0.053076923076923084,5,2,8,2,2,0,0.03669230769230769,0.4,0.25,0.0
623149,ST,13,83.29230769230769,6.5,0.7176923076923077,0.6623076923076923,7,3,5,2,4,1,0.03446153846153846,0.42857142857142855,0.4,0.25
596271,FF,13,87.83076923076922,5.930769230769231,-1.0676923076923077,1.060769230769231,9,1,4,1,8,2,0.028999999999999995,0.1111111111111111,0.25,0.25
676092,FF,13,92.66923076923078,5.976923076923077,-0.11615384615384615,0.6884615384615385,7,1,4,0,6,2,0.02546153846153846,0.14285714285714285,0.0,0.3333333333333333
669022,FC,13,90.63846153846154,6.815384615384615,-0.04923076923076923,0.7423076923076923,7,2,7,3,5,2,0.022230769230769228,0.2857142857142857,0.42857142857142855,0.4
676680,SI,13,87.17692307692307,5.892307692307692,0.9976923076923078,0.5661538461538461,8,3,5,1,5,1,0.020999999999999998,0.375,0.2,0.2
664849,SI,13,94.05384615384615,6.415384615384616,1.323076923076923,0.18076923076923077,5,2,6,3,3,1,0.020384615384615383,0.4,0.5,0.3333333333333333
672582,SL,13,83.12307692307694,5.553846153846154,-0.7953846153846154,-0.5869230769230769,6,2,6,2,4,0,0.017692307692307695,0.3333333333333333,0.3333333333333333,0.0
657571,FC,13,88.70769230769231,6.361538461538462,-0.20692307692307693,0.5384615384615384,7,1,5,1,5,0,0.016153846153846154,0.14285714285714285,0.2,0.0
682847,CH,13,89.06153846153846,6.861538461538462,-1.2553846153846153,-0.02,6,2,9,2,3,0,0.014076923076923077,0.3333333333333333,0.2222222222222222,0.0
615698,FF,13,92.98461538461538,6.2846153846153845,-0.7792307692307692,1.4215384615384616,3,0,9,1,3,1,0.01369230769230769,0.0,0.1111111111111111,0.3333333333333333
671737,FC,13,89.97692307692309,6.376923076923077,0.39307692307692305,0.38846153846153847,5,1,10,2,4,2,0.008692307692307694,0.2,0.2,0.5
683769,CH,13,78.58461538461539,7.3076923076923075,-1.3376923076923077,1.05,7,4,6,1,2,0,0.008307692307692308,0.5714285714285714,0.16666666666666666,0.0
554430,CU,13,81.02307692307691,6.800000000000001,1.0653846153846154,-0.8999999999999999,4,1,9,2,3,1,0.006538461538461538,0.25,0.2222222222222222,0.3333333333333333
621111,FF,13,92.85384615384615,6.676923076923076,-0.5869230769230769,1.46,2,0,7,1,2,1,0.005692307692307691,0.0,0.14285714285714285,0.5
621111,CH,13,89.85384615384615,6.699999999999999,-1.4723076923076923,0.5661538461538462,7,0,5,1,7,0,0.005153846153846161,0.0,0.2,0.0
676282,CU,13,76.48461538461538,7.007692307692308,-0.6746153846153846,-1.6623076923076923,4,0,5,1,3,0,0.0028461538461538463,0.0,0.2,0.0
686580,FF,13,97.57692307692308,6.915384615384616,-0.3792307692307692,1.6015384615384616,5,1,8,0,3,1,0.001999999999999999,0.2,0.0,0.3333333333333333
621383,FF,13,92.56153846153846,5.638461538461538,0.24000000000000002,1.2653846153846153,5,1,6,0,3,0,0.0008461538461538464,0.2,0.0,0.0
614179,CU,13,85.1,6.092307692307693,0.24846153846153846,-0.28,4,0,7,0,4,0,-0.010076923076923074,0.0,0.0,0.0
663559,CU,13,77.79230769230769,6.8538461538461535,-0.2830769230769231,-0.25076923076923074,6,1,6,2,5,0,-0.01769230769230769,0.16666666666666666,0.3333333333333333,0.0
664208,FC,13,91.1846153846154,7.176923076923076,0.0038461538461538472,1.2376923076923076,5,1,5,1,4,1,-0.018769230769230767,0.2,0.2,0.25
668678,SL,13,88.14615384615385,6.523076923076923,0.4492307692307692,0.3807692307692308,5,0,6,0,3,1,-0.01884615384615385,0.0,0.0,0.3333333333333333
554430,ST,13,84.56923076923077,6.8076923076923075,1.1207692307692307,0.3215384615384615,7,2,6,4,3,0,-0.02153846153846154,0.2857142857142857,0.6666666666666666,0.0
687362,ST,13,82.03846153846153,5.607692307692308,0.9869230769230769,-0.10230769230769231,5,2,9,3,3,1,-0.024384615384615387,0.4,0.3333333333333333,0.3333333333333333
669387,SI,13,94.37692307692308,6.438461538461539,-1.436923076923077,0.2630769230769231,6,1,7,2,5,1,-0.02530769230769231,0.16666666666666666,0.2857142857142857,0.2
641778,CH,13,85.26923076923077,6.1692307692307695,0.8684615384615384,0.2469230769230769,3,2,12,2,1,1,-0.03646153846153846,0.6666666666666666,0.16666666666666666,1.0
628317,SL,13,81.36923076923077,5.946153846153846,0.46,0.2076923076923077,6,1,10,4,5,0,-0.03730769230769231,0.16666666666666666,0.4,0.0
669358,CH,13,90.1923076923077,6.6,-1.5892307692307692,0.8484615384615384,5,2,9,1,2,1,-0.03884615384615385,0.4,0.1111111111111111,0.5
502043,CU,13,78.6923076923077,6.823076923076924,0.6530769230769231,-0.9030769230769231,8,2,7,3,6,1,-0.03938461538461539,0.25,0.42857142857142855,0.16666666666666666
678394,CH,13,88.83846153846154,6.338461538461539,-1.2953846153846154,0.22153846153846152,7,2,9,4,5,1,-0.054769230769230764,0.2857142857142857,0.4444444444444444,0.2
687362,CH,13,87.06153846153846,5.815384615384615,-1.316923076923077,0.4776923076923077,7,2,9,3,4,1,-0.057923076923076924,0.2857142857142857,0.3333333333333333,0.25
519008,SI,13,87.42307692307692,5.4692307692307685,1.5184615384615383,-0.12384615384615386,5,1,8,1,4,3,-0.07692307692307693,0.2,0.125,0.75
657240,SL,13,83.97692307692309,6.338461538461539,-0.06461538461538462,-0.24538461538461537,3,0,9,1,3,0,-0.08569230769230768,0.0,0.1111111111111111,0.0
673540,FC,13,89.84615384615384,6.484615384615385,-0.11538461538461539,0.7253846153846154,6,0,2,0,4,2,-0.08815384615384617,0.0,0.0,0.5
676477,CH,13,84.20769230769231,7.1692307692307695,-1.37,0.1630769230769231,9,1,4,1,8,2,-0.1,0.1111111111111111,0.25,0.25
519242,CH,13,86.93076923076923,6.584615384615384,1.2146153846153847,-0.054615384615384614,8,0,6,1,8,3,-0.19915384615384615,0.0,0.16666666666666666,0.375
656550,FC,12,91.575,6.091666666666666,-0.36999999999999994,0.7200000000000001,5,1,4,1,4,1,0.10316666666666667,0.2,0.25,0.25
500779,CU,12,78.24166666666666,6.541666666666667,-0.5499999999999999,-0.4608333333333334,8,2,6,3,6,1,0.09625,0.25,0.5,0.16666666666666666
683232,SL,12,84.89999999999999,6.733333333333333,0.22583333333333333,-0.09083333333333334,8,4,7,6,4,2,0.09225,0.5,0.8571428571428571,0.5
660825,ST,12,82.2,5.666666666666667,1.2733333333333334,-0.2675,6,1,4,2,5,0,0.085,0.16666666666666666,0.5,0.0
674944,SL,12,78.84166666666667,6.291666666666667,-1.365,-0.365,3,1,6,1,2,1,0.08433333333333333,0.3333333333333333,0.16666666666666666,0.5
669302,SL,12,87.0,7.133333333333333,0.07333333333333333,0.01833333333333333,7,3,7,2,4,2,0.07433333333333333,0.42857142857142855,0.2857142857142857,0.5
489446,FF,12,92.51666666666667,6.05,-1.0875000000000001,1.2766666666666666,8,1,5,1,6,0,0.06883333333333333,0.125,0.2,0.0
641941,FS,12,83.18333333333334,7.075,-0.64,0.26333333333333336,7,4,5,2,2,0,0.06241666666666667,0.5714285714285714,0.4,0.0
554340,FF,12,96.175,6.075,-0.8541666666666666,1.2841666666666667,5,1,6,1,4,2,0.06183333333333333,0.2,0.16666666666666666,0.5
607455,SL,12,85.18333333333334,6.1499999999999995,-0.805,-0.18583333333333332,5,0,6,0,5,1,0.05891666666666667,0.0,0.0,0.2
641793,SI,12,92.97500000000001,6.3,-1.1708333333333334,1.2191666666666665,4,0,4,1,4,2,0.05833333333333333,0.0,0.25,0.5
656605,CU,12,77.73333333333333,6.258333333333333,1.0050000000000001,-1.1300000000000001,6,2,4,0,4,0,0.05391666666666667,0.3333333333333333,0.0,0.0
614179,CH,12,89.01666666666667,6.258333333333333,-1.3833333333333335,0.5758333333333333,6,5,10,4,1,0,0.04816666666666667,0.8333333333333334,0.4,0.0
666808,FC,12,98.86666666666666,6.558333333333334,-0.4283333333333333,1.03,5,1,4,0,4,0,0.04683333333333333,0.2,0.0,0.0
593974,CH,12,87.18333333333334,5.733333333333333,1.2633333333333334,0.5325,7,4,5,1,3,0,0.04658333333333334,0.5714285714285714,0.2,0.0
671922,FS,12,86.20833333333333,7.425,-0.7875,-0.2325,8,5,8,5,2,2,0.044833333333333336,0.625,0.625,1.0
678692,SL,12,87.10000000000001,6.4750000000000005,0.25333333333333335,0.42416666666666664,7,3,5,1,4,1,0.04283333333333333,0.42857142857142855,0.2,0.25
805123,CH,12,84.34166666666667,6.425,-1.4333333333333333,0.6616666666666667,6,2,8,2,3,1,0.04008333333333333,0.3333333333333333,0.25,0.3333333333333333
628317,FS,12,84.20833333333333,5.966666666666666,-0.9125,-0.17416666666666666,5,1,8,2,4,1,0.03766666666666666,0.2,0.25,0.25
621242,SL,12,88.175,7.191666666666666,0.11416666666666668,0.3016666666666667,3,3,6,2,0,0,0.03733333333333333,1.0,0.3333333333333333,
608718,SI,12,88.53333333333335,7.5,0.9874999999999999,1.0391666666666668,6,0,2,0,6,2,0.03666666666666666,0.0,0.0,0.3333333333333333
663574,SL,12,86.425,5.791666666666667,0.44250000000000006,0.27999999999999997,4,1,5,2,2,0,0.03183333333333333,0.25,0.4,0.0
685107,FF,12,94.00833333333333,6.0249999999999995,0.725,1.2458333333333333,6,1,5,0,5,1,0.030416666666666665,0.16666666666666666,0.0,0.2
681190,SI,12,93.05833333333334,6.125,-1.4633333333333332,1.0416666666666667,7,1,3,0,5,1,0.029583333333333336,0.14285714285714285,0.0,0.2
671131,FC,12,89.27499999999999,6.491666666666667,0.15666666666666668,0.6825,6,2,7,3,4,0,0.023499999999999993,0.3333333333333333,0.42857142857142855,0.0
643377,CH,12,92.125,6.458333333333333,-1.2166666666666666,0.1691666666666667,7,5,7,2,2,1,0.020333333333333335,0.7142857142857143,0.2857142857142857,0.5
621237,FC,12,94.125,6.675,0.04083333333333333,0.5750000000000001,7,5,8,4,2,1,0.014916666666666667,0.7142857142857143,0.5,0.5
605130,FF,12,92.97500000000001,6.666666666666667,-0.043333333333333335,0.83,4,2,7,1,1,0,0.014333333333333337,0.5,0.14285714285714285,0.0
656605,SI,12,92.75,6.266666666666667,-1.175,0.7591666666666667,3,1,5,0,2,0,0.014,0.3333333333333333,0.0,0.0
670280,CU,12,77.075,6.133333333333333,0.7733333333333333,-0.7691666666666667,0,0,7,0,0,0,0.012416666666666666,,0.0,
663947,FF,12,91.56666666666666,6.466666666666666,0.35833333333333334,1.4533333333333334,3,1,6,0,2,0,0.002833333333333334,0.3333333333333333,0.0,0.0
592662,KC,12,81.11666666666666,5.825,-0.08750000000000001,-0.43166666666666664,3,1,7,1,2,1,0.0012500000000000002,0.3333333333333333,0.14285714285714285,0.5
666171,FF,12,97.39166666666667,6.616666666666667,-0.32916666666666666,1.345,3,0,6,0,2,0,0.0011666666666666665,0.0,0.0,0.0
641778,CU,12,74.98333333333333,5.958333333333333,-0.7008333333333333,-0.7883333333333332,7,3,6,1,4,0,-0.008083333333333333,0.42857142857142855,0.16666666666666666,0.0
666661,FF,12,98.48333333333333,6.3999999999999995,-0.3066666666666667,1.3333333333333333,8,1,4,2,7,1,-0.010249999999999997,0.125,0.5,0.14285714285714285
681190,CH,12,87.51666666666667,6.083333333333333,-1.7025,0.5325,5,1,5,0,4,1,-0.01758333333333333,0.2,0.0,0.25
676702,SL,12,83.7,6.391666666666667,0.9316666666666666,0.01583333333333334,7,3,7,2,4,1,-0.024500000000000004,0.42857142857142855,0.2857142857142857,0.25
686753,SL,12,87.66666666666667,5.666666666666667,0.2783333333333333,0.15333333333333335,4,2,10,3,2,1,-0.02816666666666667,0.5,0.3,0.5
679885,FF,12,97.8,6.233333333333333,-1.11,0.9958333333333335,5,0,7,1,5,0,-0.0325,0.0,0.14285714285714285,0.0
674944,SI,12,90.45,6.316666666666666,1.065,0.45083333333333336,3,0,4,0,3,2,-0.04016666666666666,0.0,0.0,0.6666666666666666
657514,SI,12,91.825,5.908333333333334,1.5641666666666667,0.5208333333333334,7,1,5,2,5,0,-0.04108333333333333,0.14285714285714285,0.4,0.0
445926,FC,12,87.95833333333333,6.183333333333334,-0.16833333333333333,1.085,3,0,6,1,3,0,-0.04441666666666666,0.0,0.16666666666666666,0.0
518397,CH,12,83.14999999999999,6.375,0.635,0.25333333333333335,4,1,7,1,3,0,-0.054833333333333345,0.25,0.14285714285714285,0.0
663460,SL,12,85.5,6.8,-0.1625,0.11333333333333334,6,2,6,2,4,3,-0.05908333333333334,0.3333333333333333,0.3333333333333333,0.75
687473,ST,12,80.49166666666666,6.491666666666667,1.1966666666666665,0.21833333333333335,5,1,6,1,4,0,-0.064,0.2,0.16666666666666666,0.0
682243,SI,12,93.72500000000001,6.3,-1.2825,1.2316666666666667,1,0,10,0,1,1,-0.06766666666666667,0.0,0.0,1.0
592426,FF,12,94.13333333333333,6.808333333333334,-0.44916666666666666,1.5741666666666667,4,0,6,2,4,2,-0.07533333333333332,0.0,0.3333333333333333,0.5
695534,FF,12,96.125,6.233333333333333,-1.3858333333333333,1.0091666666666665,5,0,4,0,4,1,-0.07958333333333334,0.0,0.0,0.25
684320,SL,12,83.33333333333333,6.433333333333334,0.82,0.0625,6,2,5,1,4,1,-0.08274999999999999,0.3333333333333333,0.2,0.25
607481,ST,12,81.47500000000001,6.5,-1.2541666666666667,-0.06333333333333334,4,1,8,2,3,1,-0.10075,0.25,0.25,0.3333333333333333
608566,KC,12,87.2,5.658333333333334,0.0025,-0.03333333333333333,5,2,7,2,2,2,-0.10983333333333334,0.4,0.2857142857142857,1.0
670059,ST,12,83.3,6.408333333333334,0.9758333333333332,0.46416666666666667,7,1,6,2,6,2,-0.12941666666666665,0.14285714285714285,0.3333333333333333,0.3333333333333333
641778,FC,12,87.71666666666665,6.283333333333334,-0.005833333333333329,0.7975,6,2,7,1,4,1,-0.15025000000000002,0.3333333333333333,0.14285714285714285,0.25
671096,CH,12,83.23333333333333,6.3500000000000005,1.0708333333333333,0.6208333333333333,6,2,9,4,3,2,-0.1628333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666
656557,FS,12,88.35000000000001,5.925,-1.215,-0.19666666666666666,7,1,6,2,6,2,-0.22424999999999998,0.14285714285714285,0.3333333333333333,0.3333333333333333
650556,FF,11,97.71818181818183,6.681818181818182,-0.3790909090909091,1.471818181818182,7,5,6,3,2,0,0.09145454545454546,0.7142857142857143,0.5,0.0
666808,SL,11,90.13636363636364,6.4818181818181815,0.44272727272727275,-0.10090909090909089,9,3,7,5,5,1,0.08945454545454545,0.3333333333333333,0.7142857142857143,0.2
641302,FF,11,89.7909090909091,6.154545454545455,0.6663636363636364,1.3790909090909091,4,0,3,0,4,2,0.07427272727272727,0.0,0.0,0.5
701542,SI,11,93.16363636363636,6.672727272727272,-1.3363636363636362,0.31363636363636366,7,1,4,2,4,1,0.06518181818181819,0.14285714285714285,0.5,0.25
685801,SL,11,89.45454545454545,6.881818181818182,0.4327272727272727,0.2218181818181818,7,4,7,4,2,0,0.06345454545454544,0.5714285714285714,0.5714285714285714,0.0
678394,SI,11,94.8,6.363636363636363,-1.3681818181818182,0.3190909090909091,4,0,7,1,4,0,0.05881818181818182,0.0,0.14285714285714285,0.0
573204,ST,11,80.91818181818182,6.281818181818181,-1.3245454545454545,-0.06727272727272728,6,2,5,2,4,0,0.0559090909090909,0.3333333333333333,0.4,0.0
607625,SL,11,86.24545454545455,5.763636363636364,0.4018181818181818,0.15181818181818182,3,0,7,0,3,2,0.05118181818181819,0.0,0.0,0.6666666666666666
656849,CH,11,83.92727272727274,7.136363636363637,1.260909090909091,0.6618181818181819,7,2,4,2,5,1,0.04981818181818181,0.2857142857142857,0.5,0.2
663158,CH,11,89.19090909090909,6.763636363636365,-1.6754545454545455,0.58,5,1,6,1,3,1,0.048,0.2,0.16666666666666666,0.3333333333333333
621383,ST,11,82.68181818181819,5.718181818181818,-1.002727272727273,0.39,6,0,6,2,4,1,0.045181818181818184,0.0,0.3333333333333333,0.25
669854,CH,11,84.10000000000001,6.8,-1.1436363636363636,0.6981818181818181,8,5,4,1,3,0,0.042545454545454546,0.625,0.25,0.0
680729,SL,11,84.60909090909091,5.6454545454545455,-0.07818181818181819,-0.25,3,1,5,1,2,1,0.040363636363636365,0.3333333333333333,0.2,0.5
607625,CS,11,71.67272727272727,5.636363636363637,1.508181818181818,-0.24363636363636365,4,1,4,1,3,0,0.03918181818181818,0.25,0.25,0.0
607455,SI,11,95.81818181818181,6.2727272727272725,1.2945454545454547,0.8245454545454546,4,0,3,0,4,0,0.03890909090909091,0.0,0.0,0.0
657277,CH,11,86.54545454545455,6.9363636363636365,-1.0527272727272727,-0.5209090909090909,5,2,10,4,3,0,0.036272727272727276,0.4,0.4,0.0
682171,FF,11,87.82727272727273,6.4818181818181815,-0.21181818181818182,0.4763636363636364,4,2,6,2,2,0,0.03263636363636364,0.5,0.3333333333333333,0.0
669713,FC,11,87.68181818181819,6.754545454545454,0.32636363636363636,0.43636363636363634,5,1,4,1,4,0,0.0300909090909091,0.2,0.25,0.0
608331,CH,11,84.23636363636363,6.790909090909091,0.78,0.19636363636363638,3,1,7,1,2,0,0.029,0.3333333333333333,0.14285714285714285,0.0
682990,CU,11,80.17272727272727,6.336363636363637,0.37999999999999995,-0.8336363636363636,5,3,5,2,2,1,0.02781818181818182,0.6,0.4,0.5
676534,FF,11,95.30909090909091,5.845454545454545,-0.7945454545454546,1.288181818181818,5,2,5,1,3,1,0.026909090909090914,0.4,0.2,0.3333333333333333
608718,CH,11,77.83636363636364,7.290909090909091,0.7809090909090909,0.9445454545454546,6,2,7,2,4,1,0.026545454545454542,0.3333333333333333,0.2857142857142857,0.25
663372,ST,11,81.71818181818182,6.236363636363635,1.0618181818181818,-0.0018181818181818173,6,2,7,3,4,0,0.025636363636363645,0.3333333333333333,0.42857142857142855,0.0
642232,CH,11,78.22727272727273,6.218181818181819,1.5136363636363634,-0.27090909090909093,5,3,6,2,2,0,0.024,0.6,0.3333333333333333,0.0
668941,SI,11,93.38181818181819,5.3545454545454545,1.4454545454545455,0.06818181818181818,5,0,5,2,3,0,0.022272727272727267,0.0,0.4,0.0
702070,CH,11,81.08181818181818,6.054545454545454,0.9263636363636363,0.8945454545454545,4,1,7,1,3,0,0.021545454545454545,0.25,0.14285714285714285,0.0
674370,SL,11,86.31818181818181,6.027272727272727,0.4563636363636363,0.4872727272727273,4,1,7,2,2,0,0.019636363636363636,0.25,0.2857142857142857,0.0
700187,FF,11,96.80909090909091,6.163636363636363,-1.1763636363636363,1.2145454545454546,7,0,2,0,7,1,0.01554545454545454,0.0,0.0,0.14285714285714285
685107,ST,11,82.19090909090909,5.972727272727273,-0.9554545454545454,0.058181818181818175,4,0,7,2,3,0,0.014090909090909088,0.0,0.2857142857142857,0.0
676684,SI,11,96.60909090909091,6.427272727272728,-1.1972727272727273,1.0981818181818181,5,0,4,0,5,2,0.009909090909090909,0.0,0.0,0.4
671737,CU,11,81.18181818181819,6.336363636363637,0.3718181818181818,-1.298181818181818,3,1,8,1,2,1,0.008727272727272728,0.3333333333333333,0.125,0.5
805123,CU,11,78.54545454545455,6.4818181818181815,0.7181818181818183,-1.0563636363636364,4,1,9,2,3,2,0.008090909090909091,0.25,0.2222222222222222,0.6666666666666666
687606,CH,11,85.91818181818182,6.181818181818182,-0.4163636363636364,0.40090909090909094,3,1,11,3,2,0,0.0036363636363636346,0.3333333333333333,0.2727272727272727,0.0
682120,SL,11,87.49090909090908,6.454545454545454,-0.03727272727272728,0.20545454545454547,3,1,8,1,2,0,0.00018181818181818135,0.3333333333333333,0.125,0.0
608032,CH,11,87.95454545454545,6.390909090909091,-0.9009090909090909,0.730909090909091,7,1,6,2,6,2,-0.002272727272727272,0.14285714285714285,0.3333333333333333,0.3333333333333333
687064,FS,11,86.91818181818182,6.6909090909090905,-1.0427272727272727,0.5245454545454545,7,3,6,4,4,1,-0.0030000000000000027,0.42857142857142855,0.6666666666666666,0.25
686580,FC,11,94.33636363636364,6.890909090909091,0.1890909090909091,0.9409090909090909,4,1,3,1,3,1,-0.007272727272727272,0.25,0.3333333333333333,0.3333333333333333
623211,FF,11,95.96363636363635,5.909090909090909,-1.0572727272727274,1.1636363636363638,4,2,4,0,2,0,-0.008545454545454544,0.5,0.0,0.0
681190,FF,11,93.01818181818182,6.1,-0.879090909090909,1.4127272727272726,3,1,7,2,1,0,-0.008818181818181819,0.3333333333333333,0.2857142857142857,0.0
669199,FF,11,94.13636363636364,5.954545454545454,-0.7609090909090909,1.4863636363636366,9,1,3,2,6,3,-0.008909090909090906,0.1111111111111111,0.6666666666666666,0.5
676428,ST,11,82.46363636363637,5.9363636363636365,-0.979090909090909,0.11727272727272728,2,0,6,0,2,0,-0.009000000000000001,0.0,0.0,0.0
682120,CU,11,81.54545454545455,6.318181818181818,-1.0972727272727274,-0.2972727272727273,2,0,9,1,2,0,-0.00990909090909091,0.0,0.1111111111111111,0.0
672456,SL,11,84.32727272727273,6.318181818181818,0.8290909090909092,0.23909090909090908,6,0,6,1,3,2,-0.011999999999999995,0.0,0.16666666666666666,0.6666666666666666
607536,ST,11,83.94545454545454,6.654545454545455,-0.5490909090909091,-0.2127272727272727,7,1,5,2,5,1,-0.012454545454545456,0.14285714285714285,0.4,0.2
669422,SL,11,84.24545454545455,6.427272727272728,0.5427272727272727,-0.4036363636363637,7,1,5,2,6,1,-0.016090909090909093,0.14285714285714285,0.4,0.16666666666666666
547179,SL,11,84.3,5.918181818181818,0.25545454545454543,-0.2609090909090909,6,2,6,2,4,3,-0.016454545454545458,0.3333333333333333,0.3333333333333333,0.75
643361,FF,11,92.49090909090908,5.945454545454546,-0.5572727272727273,1.6590909090909092,4,1,6,1,3,2,-0.018363636363636363,0.25,0.16666666666666666,0.6666666666666666
605135,FS,11,83.69090909090909,6.554545454545454,-1.4863636363636366,-0.008181818181818177,1,0,11,1,1,0,-0.020272727272727272,0.0,0.09090909090909091,0.0
621345,FC,11,89.93636363636364,6.363636363636363,-0.38636363636363635,0.39909090909090916,3,1,7,0,2,0,-0.024181818181818183,0.3333333333333333,0.0,0.0
656605,CH,11,88.81818181818181,6.263636363636365,-1.1654545454545455,0.09,8,0,3,2,8,3,-0.027181818181818182,0.0,0.6666666666666666,0.375
607200,CH,11,87.38181818181819,6.590909090909091,-1.1372727272727272,0.17363636363636362,6,1,6,2,3,3,-0.033818181818181824,0.16666666666666666,0.3333333333333333,1.0
642100,FF,11,94.98181818181818,5.972727272727273,0.8672727272727273,1.3709090909090909,4,1,3,1,3,2,-0.0360909090909091,0.25,0.3333333333333333,0.6666666666666666
669467,KC,11,78.10909090909091,6.609090909090909,0.4336363636363636,-1.3981818181818182,0,0,10,0,0,0,-0.039363636363636365,,0.0,
657044,SL,11,77.45454545454545,6.763636363636365,1.1072727272727272,0.8936363636363637,6,0,6,3,6,2,-0.03945454545454546,0.0,0.5,0.3333333333333333
450203,FC,11,88.80909090909091,6.136363636363637,0.02454545454545455,0.6109090909090908,5,2,5,0,2,0,-0.042,0.4,0.0,0.0
623149,FF,11,91.0,6.718181818181819,-0.8927272727272727,1.139090909090909,5,1,5,1,3,1,-0.04509090909090909,0.2,0.2,0.3333333333333333
664854,SL,11,88.89999999999999,6.618181818181818,0.35000000000000003,0.23636363636363636,6,0,5,1,6,3,-0.048454545454545465,0.0,0.2,0.5
554430,SI,11,95.33636363636364,7.154545454545455,-1.481818181818182,0.6372727272727272,8,0,2,0,7,6,-0.0499090909090909,0.0,0.0,0.8571428571428571
678215,FS,11,82.89090909090909,6.163636363636363,-0.9154545454545455,0.3390909090909091,7,1,6,3,5,1,-0.05518181818181819,0.14285714285714285,0.5,0.2
450203,SI,11,94.23636363636363,6.1,-1.5781818181818181,0.3936363636363636,6,1,5,1,5,2,-0.0649090909090909,0.16666666666666666,0.2,0.4
596001,SL,11,82.55454545454546,5.963636363636363,1.0263636363636364,0.15636363636363637,7,2,5,2,5,2,-0.06509090909090909,0.2857142857142857,0.4,0.4
622608,CH,11,86.41818181818182,6.045454545454546,-0.33272727272727276,0.5172727272727272,3,0,8,2,3,0,-0.0699090909090909,0.0,0.25,0.0
592773,FS,11,90.03636363636363,6.236363636363635,-1.0218181818181817,0.2381818181818182,8,2,2,0,4,4,-0.07445454545454545,0.25,0.0,1.0
666214,FC,11,86.16363636363636,6.990909090909091,-0.18454545454545457,0.5854545454545454,3,1,6,1,2,1,-0.07609090909090908,0.3333333333333333,0.16666666666666666,0.5
606965,FF,11,90.67272727272727,6.127272727272728,-0.9681818181818183,1.5118181818181817,6,1,1,0,4,1,-0.08263636363636363,0.16666666666666666,0.0,0.25
